city,segment_id,time_bucket,news_event_count_1h,news_event_count_3h,news_event_count_6h,accident_count_1h,congestion_news_count_1h,roadwork_count_24h,weather_disruption_count_6h,flood_count_6h,max_event_severity_1h,max_event_severity_6h,avg_traffic_relevance_score_6h,has_recent_accident,has_recent_roadwork,has_recent_flood,has_major_event,has_weather_disruption
hanoi,HN_004,2026-05-17 08:05:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hanoi,HN_004,2026-05-17 08:10:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hanoi,HN_004,2026-05-17 08:15:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hanoi,HN_004,2026-05-17 08:20:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hanoi,HN_004,2026-05-17 08:25:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hanoi,HN_004,2026-05-17 08:30:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hanoi,HN_004,2026-05-17 08:35:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hanoi,HN_004,2026-05-17 08:40:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hanoi,HN_004,2026-05-17 08:45:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hanoi,HN_004,2026-05-17 08:50:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hanoi,HN_004,2026-05-17 08:55:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hanoi,HN_004,2026-05-17 09:00:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hanoi,HN_004,2026-05-17 09:05:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hanoi,HN_004,2026-05-17 09:10:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hanoi,HN_004,2026-05-17 09:15:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hanoi,HN_004,2026-05-17 09:25:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hanoi,HN_004,2026-05-17 09:30:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hanoi,HN_004,2026-05-17 09:35:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hanoi,HN_004,2026-05-17 09:40:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hanoi,HN_004,2026-05-17 09:45:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hanoi,HN_004,2026-05-17 09:50:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hanoi,HN_004,2026-05-17 09:55:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hanoi,HN_004,2026-05-17 10:00:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hanoi,HN_004,2026-05-17 10:05:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hanoi,HN_004,2026-05-17 10:10:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hanoi,HN_004,2026-05-17 10:15:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hanoi,HN_004,2026-05-17 10:20:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hanoi,HN_004,2026-05-17 10:25:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hanoi,HN_004,2026-05-17 10:30:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hanoi,HN_004,2026-05-17 10:35:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hanoi,HN_004,2026-05-17 10:40:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hanoi,HN_004,2026-05-17 10:45:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hanoi,HN_004,2026-05-17 10:55:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hanoi,HN_004,2026-05-17 11:05:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hanoi,HN_004,2026-05-17 11:15:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hanoi,HN_004,2026-05-17 11:25:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hanoi,HN_004,2026-05-17 11:35:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hanoi,HN_004,2026-05-17 11:45:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hanoi,HN_004,2026-05-17 11:55:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hanoi,HN_004,2026-05-17 12:05:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hanoi,HN_004,2026-05-17 12:15:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hanoi,HN_004,2026-05-17 12:25:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hanoi,HN_004,2026-05-17 12:35:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hanoi,HN_004,2026-05-17 12:45:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hanoi,HN_004,2026-05-17 12:55:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hanoi,HN_004,2026-05-17 13:05:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hanoi,HN_004,2026-05-17 13:15:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hanoi,HN_004,2026-05-17 13:25:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hanoi,HN_004,2026-05-17 13:30:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hanoi,HN_004,2026-05-17 13:35:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hanoi,HN_004,2026-05-17 13:40:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hanoi,HN_004,2026-05-17 13:45:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hanoi,HN_004,2026-05-17 13:50:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hanoi,HN_004,2026-05-17 13:55:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hanoi,HN_004,2026-05-17 14:00:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hanoi,HN_004,2026-05-17 14:05:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hanoi,HN_004,2026-05-17 14:10:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hanoi,HN_004,2026-05-17 14:15:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hanoi,HN_004,2026-05-17 14:20:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hanoi,HN_004,2026-05-17 14:25:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hanoi,HN_004,2026-05-17 14:30:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hanoi,HN_004,2026-05-17 14:35:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hanoi,HN_004,2026-05-17 14:40:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hanoi,HN_004,2026-05-17 14:45:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hanoi,HN_004,2026-05-17 14:50:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hanoi,HN_004,2026-05-17 14:55:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hanoi,HN_004,2026-05-17 15:00:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hanoi,HN_004,2026-05-17 15:05:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hanoi,HN_004,2026-05-17 15:10:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hanoi,HN_004,2026-05-17 15:15:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hanoi,HN_004,2026-05-17 15:20:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hanoi,HN_004,2026-05-17 15:25:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hanoi,HN_004,2026-05-17 15:30:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hanoi,HN_004,2026-05-17 15:35:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hanoi,HN_004,2026-05-17 15:40:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hanoi,HN_004,2026-05-17 15:45:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hanoi,HN_004,2026-05-17 15:50:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hanoi,HN_004,2026-05-17 15:55:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hanoi,HN_004,2026-05-17 16:00:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hanoi,HN_004,2026-05-17 16:05:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hanoi,HN_004,2026-05-17 16:10:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hanoi,HN_004,2026-05-17 16:15:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hanoi,HN_004,2026-05-17 16:20:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hanoi,HN_004,2026-05-17 16:25:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hanoi,HN_004,2026-05-17 16:30:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hanoi,HN_004,2026-05-17 16:35:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hanoi,HN_004,2026-05-17 16:40:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hanoi,HN_004,2026-05-17 16:45:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hanoi,HN_004,2026-05-17 16:50:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hanoi,HN_004,2026-05-17 16:55:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hanoi,HN_004,2026-05-17 17:00:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hanoi,HN_004,2026-05-17 17:10:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hanoi,HN_004,2026-05-17 17:15:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hanoi,HN_004,2026-05-17 17:20:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hanoi,HN_004,2026-05-17 17:25:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hanoi,HN_004,2026-05-17 17:30:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hanoi,HN_004,2026-05-17 17:35:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hanoi,HN_004,2026-05-17 17:40:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hanoi,HN_004,2026-05-17 17:45:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hanoi,HN_004,2026-05-17 17:50:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hanoi,HN_004,2026-05-17 17:55:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hanoi,HN_004,2026-05-17 18:00:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hanoi,HN_004,2026-05-17 18:05:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hanoi,HN_004,2026-05-17 18:10:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hanoi,HN_004,2026-05-17 18:15:00,1,1,1,1,0,0,0,0,3,3,0.95,1,0,0,0,0
hanoi,HN_004,2026-05-17 18:20:00,1,1,1,1,0,0,0,0,3,3,0.95,1,0,0,0,0
hanoi,HN_004,2026-05-17 18:25:00,1,1,1,1,0,0,0,0,3,3,0.95,1,0,0,0,0
hanoi,HN_004,2026-05-17 18:30:00,1,1,1,1,0,0,0,0,3,3,0.95,1,0,0,0,0
hanoi,HN_004,2026-05-17 18:35:00,1,1,1,1,0,0,0,0,3,3,0.95,1,0,0,0,0
hanoi,HN_004,2026-05-17 18:40:00,1,1,1,1,0,0,0,0,3,3,0.95,1,0,0,0,0
hanoi,HN_004,2026-05-18 09:25:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hanoi,HN_004,2026-05-19 15:05:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hanoi,HN_004,2026-05-19 15:10:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hanoi,HN_004,2026-05-19 15:15:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hanoi,HN_004,2026-05-19 15:20:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hanoi,HN_004,2026-05-19 15:25:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hanoi,HN_004,2026-05-19 15:30:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hanoi,HN_004,2026-05-19 15:35:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hanoi,HN_004,2026-05-19 15:40:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hanoi,HN_004,2026-05-19 15:45:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hanoi,HN_004,2026-05-19 15:50:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hanoi,HN_004,2026-05-19 15:55:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hanoi,HN_004,2026-05-19 16:00:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hanoi,HN_004,2026-05-19 16:05:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hanoi,HN_004,2026-05-19 16:10:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hanoi,HN_004,2026-05-19 16:15:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hanoi,HN_004,2026-05-19 16:20:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hanoi,HN_004,2026-05-19 16:25:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hanoi,HN_004,2026-05-19 16:30:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hanoi,HN_004,2026-05-19 16:35:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hanoi,HN_004,2026-05-19 16:40:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hanoi,HN_004,2026-05-19 16:45:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hanoi,HN_004,2026-05-19 16:50:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hanoi,HN_004,2026-05-20 22:55:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hanoi,HN_004,2026-05-20 23:55:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hanoi,HN_005,2026-05-14 12:10:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hanoi,HN_005,2026-05-14 12:15:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hanoi,HN_005,2026-05-14 12:20:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hanoi,HN_005,2026-05-14 12:25:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hanoi,HN_005,2026-05-14 12:30:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hanoi,HN_005,2026-05-14 12:35:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hanoi,HN_005,2026-05-14 12:40:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hanoi,HN_005,2026-05-14 12:45:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hanoi,HN_005,2026-05-14 12:50:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hanoi,HN_005,2026-05-14 12:55:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hanoi,HN_005,2026-05-14 13:00:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hanoi,HN_005,2026-05-14 13:05:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hanoi,HN_005,2026-05-14 13:10:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hanoi,HN_005,2026-05-14 13:15:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hanoi,HN_005,2026-05-14 13:20:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hanoi,HN_005,2026-05-14 13:25:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hanoi,HN_005,2026-05-14 13:30:00,1,1,1,1,0,0,0,0,3,3,0.95,1,0,0,0,0
hanoi,HN_005,2026-05-14 13:35:00,1,1,1,1,0,0,0,0,3,3,0.95,1,0,0,0,0
hanoi,HN_005,2026-05-14 13:40:00,1,1,1,1,0,0,0,0,3,3,0.95,1,0,0,0,0
hanoi,HN_005,2026-05-14 13:45:00,1,1,1,1,0,0,0,0,3,3,0.95,1,0,0,0,0
hanoi,HN_005,2026-05-14 13:50:00,1,1,1,1,0,0,0,0,3,3,0.95,1,0,0,0,0
hanoi,HN_005,2026-05-14 13:55:00,1,1,1,1,0,0,0,0,3,3,0.95,1,0,0,0,0
hanoi,HN_005,2026-05-14 14:00:00,1,1,1,1,0,0,0,0,3,3,0.95,1,0,0,0,0
hanoi,HN_005,2026-05-14 14:05:00,1,1,1,1,0,0,0,0,3,3,0.95,1,0,0,0,0
hanoi,HN_005,2026-05-14 14:10:00,1,1,1,1,0,0,0,0,3,3,0.95,1,0,0,0,0
hanoi,HN_005,2026-05-14 14:15:00,1,1,1,1,0,0,0,0,3,3,0.95,1,0,0,0,0
hanoi,HN_005,2026-05-14 14:20:00,1,1,1,1,0,0,0,0,3,3,0.95,1,0,0,0,0
hanoi,HN_005,2026-05-14 14:25:00,1,1,1,1,0,0,0,0,3,3,0.95,1,0,0,0,0
hanoi,HN_005,2026-05-14 14:30:00,0,1,1,0,0,0,0,0,0,3,0.95,0,0,0,0,0
hanoi,HN_005,2026-05-14 14:35:00,0,1,1,0,0,0,0,0,0,3,0.95,0,0,0,0,0
hanoi,HN_005,2026-05-14 14:40:00,0,1,1,0,0,0,0,0,0,3,0.95,0,0,0,0,0
hanoi,HN_005,2026-05-14 14:45:00,0,1,1,0,0,0,0,0,0,3,0.95,0,0,0,0,0
hanoi,HN_005,2026-05-14 14:50:00,0,1,1,0,0,0,0,0,0,3,0.95,0,0,0,0,0
hanoi,HN_005,2026-05-14 14:55:00,0,1,1,0,0,0,0,0,0,3,0.95,0,0,0,0,0
hanoi,HN_005,2026-05-14 15:00:00,0,1,1,0,0,0,0,0,0,3,0.95,0,0,0,0,0
hanoi,HN_005,2026-05-14 15:05:00,0,1,1,0,0,0,0,0,0,3,0.95,0,0,0,0,0
hanoi,HN_005,2026-05-14 15:10:00,0,1,1,0,0,0,0,0,0,3,0.95,0,0,0,0,0
hanoi,HN_005,2026-05-14 15:15:00,0,1,1,0,0,0,0,0,0,3,0.95,0,0,0,0,0
hanoi,HN_005,2026-05-14 15:20:00,0,1,1,0,0,0,0,0,0,3,0.95,0,0,0,0,0
hanoi,HN_005,2026-05-14 15:25:00,0,1,1,0,0,0,0,0,0,3,0.95,0,0,0,0,0
hanoi,HN_005,2026-05-14 15:30:00,0,1,1,0,0,0,0,0,0,3,0.95,0,0,0,0,0
hanoi,HN_005,2026-05-14 15:35:00,0,1,1,0,0,0,0,0,0,3,0.95,0,0,0,0,0
hanoi,HN_005,2026-05-14 15:40:00,0,1,1,0,0,0,0,0,0,3,0.95,0,0,0,0,0
hanoi,HN_005,2026-05-14 15:45:00,0,1,1,0,0,0,0,0,0,3,0.95,0,0,0,0,0
hanoi,HN_005,2026-05-14 15:50:00,0,1,1,0,0,0,0,0,0,3,0.95,0,0,0,0,0
hanoi,HN_005,2026-05-14 15:55:00,0,1,1,0,0,0,0,0,0,3,0.95,0,0,0,0,0
hanoi,HN_005,2026-05-14 16:00:00,0,1,1,0,0,0,0,0,0,3,0.95,0,0,0,0,0
hanoi,HN_005,2026-05-14 16:05:00,0,1,1,0,0,0,0,0,0,3,0.95,0,0,0,0,0
hanoi,HN_005,2026-05-14 16:10:00,0,1,1,0,0,0,0,0,0,3,0.95,0,0,0,0,0
hanoi,HN_005,2026-05-14 16:15:00,0,1,1,0,0,0,0,0,0,3,0.95,0,0,0,0,0
hanoi,HN_005,2026-05-14 16:20:00,0,1,1,0,0,0,0,0,0,3,0.95,0,0,0,0,0
hanoi,HN_005,2026-05-14 16:30:00,0,0,1,0,0,0,0,0,0,3,0.95,0,0,0,0,0
hanoi,HN_005,2026-05-14 16:35:00,0,0,1,0,0,0,0,0,0,3,0.95,0,0,0,0,0
hanoi,HN_005,2026-05-14 16:40:00,0,0,1,0,0,0,0,0,0,3,0.95,0,0,0,0,0
hanoi,HN_005,2026-05-14 16:45:00,0,0,1,0,0,0,0,0,0,3,0.95,0,0,0,0,0
hanoi,HN_005,2026-05-14 16:50:00,0,0,1,0,0,0,0,0,0,3,0.95,0,0,0,0,0
hanoi,HN_005,2026-05-14 16:55:00,0,0,1,0,0,0,0,0,0,3,0.95,0,0,0,0,0
hanoi,HN_005,2026-05-14 17:00:00,0,0,1,0,0,0,0,0,0,3,0.95,0,0,0,0,0
hanoi,HN_005,2026-05-14 17:05:00,0,0,1,0,0,0,0,0,0,3,0.95,0,0,0,0,0
hanoi,HN_005,2026-05-14 17:10:00,0,0,1,0,0,0,0,0,0,3,0.95,0,0,0,0,0
hanoi,HN_005,2026-05-14 17:15:00,0,0,1,0,0,0,0,0,0,3,0.95,0,0,0,0,0
hanoi,HN_005,2026-05-14 17:20:00,0,0,1,0,0,0,0,0,0,3,0.95,0,0,0,0,0
hanoi,HN_005,2026-05-14 17:25:00,0,0,1,0,0,0,0,0,0,3,0.95,0,0,0,0,0
hanoi,HN_005,2026-05-14 17:30:00,0,0,1,0,0,0,0,0,0,3,0.95,0,0,0,0,0
hanoi,HN_005,2026-05-14 17:35:00,0,0,1,0,0,0,0,0,0,3,0.95,0,0,0,0,0
hanoi,HN_005,2026-05-14 17:40:00,0,0,1,0,0,0,0,0,0,3,0.95,0,0,0,0,0
hanoi,HN_005,2026-05-14 17:45:00,0,0,1,0,0,0,0,0,0,3,0.95,0,0,0,0,0
hanoi,HN_005,2026-05-14 17:50:00,0,0,1,0,0,0,0,0,0,3,0.95,0,0,0,0,0
hanoi,HN_005,2026-05-14 17:55:00,0,0,1,0,0,0,0,0,0,3,0.95,0,0,0,0,0
hanoi,HN_005,2026-05-14 18:00:00,0,0,1,0,0,0,0,0,0,3,0.95,0,0,0,0,0
hanoi,HN_005,2026-05-14 18:05:00,0,0,1,0,0,0,0,0,0,3,0.95,0,0,0,0,0
hanoi,HN_005,2026-05-14 18:10:00,0,0,1,0,0,0,0,0,0,3,0.95,0,0,0,0,0
hanoi,HN_005,2026-05-14 18:15:00,0,0,1,0,0,0,0,0,0,3,0.95,0,0,0,0,0
hanoi,HN_005,2026-05-14 18:20:00,0,0,1,0,0,0,0,0,0,3,0.95,0,0,0,0,0
hanoi,HN_005,2026-05-14 18:25:00,0,0,1,0,0,0,0,0,0,3,0.95,0,0,0,0,0
hanoi,HN_005,2026-05-14 18:30:00,0,0,1,0,0,0,0,0,0,3,0.95,0,0,0,0,0
hanoi,HN_005,2026-05-14 18:35:00,0,0,1,0,0,0,0,0,0,3,0.95,0,0,0,0,0
hanoi,HN_005,2026-05-14 18:40:00,0,0,1,0,0,0,0,0,0,3,0.95,0,0,0,0,0
hanoi,HN_005,2026-05-14 18:45:00,0,0,1,0,0,0,0,0,0,3,0.95,0,0,0,0,0
hanoi,HN_005,2026-05-14 18:50:00,0,0,1,0,0,0,0,0,0,3,0.95,0,0,0,0,0
hanoi,HN_005,2026-05-14 18:55:00,0,0,1,0,0,0,0,0,0,3,0.95,0,0,0,0,0
hanoi,HN_005,2026-05-14 19:00:00,0,0,1,0,0,0,0,0,0,3,0.95,0,0,0,0,0
hanoi,HN_005,2026-05-14 19:05:00,0,0,1,0,0,0,0,0,0,3,0.95,0,0,0,0,0
hanoi,HN_005,2026-05-14 19:10:00,0,0,1,0,0,0,0,0,0,3,0.95,0,0,0,0,0
hanoi,HN_005,2026-05-14 19:15:00,0,0,1,0,0,0,0,0,0,3,0.95,0,0,0,0,0
hanoi,HN_005,2026-05-14 19:20:00,0,0,1,0,0,0,0,0,0,3,0.95,0,0,0,0,0
hanoi,HN_005,2026-05-14 19:25:00,0,0,1,0,0,0,0,0,0,3,0.95,0,0,0,0,0
hanoi,HN_005,2026-05-14 19:30:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hanoi,HN_005,2026-05-14 19:35:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hanoi,HN_005,2026-05-14 19:40:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hanoi,HN_005,2026-05-14 19:45:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hanoi,HN_005,2026-05-14 19:50:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hanoi,HN_005,2026-05-14 19:55:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hanoi,HN_005,2026-05-14 20:00:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hanoi,HN_005,2026-05-14 20:05:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hanoi,HN_005,2026-05-14 20:10:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hanoi,HN_005,2026-05-14 20:15:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hanoi,HN_005,2026-05-14 20:20:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hanoi,HN_005,2026-05-14 20:25:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hanoi,HN_005,2026-05-14 20:30:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hanoi,HN_005,2026-05-14 20:35:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hanoi,HN_005,2026-05-14 20:40:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hanoi,HN_005,2026-05-14 20:45:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hanoi,HN_005,2026-05-14 20:50:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hanoi,HN_005,2026-05-14 20:55:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hanoi,HN_005,2026-05-14 21:00:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hanoi,HN_005,2026-05-14 21:05:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
